date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:15:10	15612/15612	---M--	200	added ('OK')	text/html	etag:%223cfc-606ad7c9a5625%22	https://centerforiranianmusic.org/events/special-thanks-to-the-segah-festival-donors/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/special-thanks-to-the-segah-festival-donors/index.html	(from https://centerforiranianmusic.org/feed/atom/)
10:15:10	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:10%20GMT	https://centerforiranianmusic.org/uncategorized/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran	(from https://centerforiranianmusic.org/feed/atom/)
10:15:10	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:15:10%20GMT	https://centerforiranianmusic.org/uncategorized/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran/feed/atom	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran/feed/atom	(from https://centerforiranianmusic.org/feed/atom/)
10:15:10	349/349	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:10%20GMT	https://centerforiranianmusic.org/uncategorized/happy-norooz-%d9%86%d9%88%d8%b1%d9%88%d8%b2%d8%aa%d8%a7%d9%86-%d9%be%db%8c%d8%b1%d9%88%d8%b2	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/happy-norooz-%d9%86%d9%88%d8%b1%d9%88%d8%b2%d8%aa%d8%a7%d9%86-%d9%be%db%8c%d8%b1%d9%88%d8%b2	(from https://centerforiranianmusic.org/feed/atom/)
10:15:11	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:15:11%20GMT	https://centerforiranianmusic.org/uncategorized/happy-norooz-%d9%86%d9%88%d8%b1%d9%88%d8%b2%d8%aa%d8%a7%d9%86-%d9%be%db%8c%d8%b1%d9%88%d8%b2/feed/atom	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/happy-norooz-%d9%86%d9%88%d8%b1%d9%88%d8%b2%d8%aa%d8%a7%d9%86-%d9%be%db%8c%d8%b1%d9%88%d8%b2/feed/atom	(from https://centerforiranianmusic.org/feed/atom/)
10:15:11	17377/17377	---M--	200	added ('OK')	text/html	etag:%2243e1-606ad7c9a65c5%22	https://centerforiranianmusic.org/events/the-segah-festival-of-persian-and-turkish-music/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/the-segah-festival-of-persian-and-turkish-music/index.html	(from https://centerforiranianmusic.org/feed/atom/)
10:15:11	299/299	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:11%20GMT	https://centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015	(from https://centerforiranianmusic.org/feed/atom/)
10:15:11	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:15:11%20GMT	https://centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015/feed/atom	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015/feed/atom	(from https://centerforiranianmusic.org/feed/atom/)
10:15:12	14739/14739	---M--	200	added ('OK')	text/html	etag:%223993-606ad7c9a0fd5%22	https://centerforiranianmusic.org/uncategorized/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran/index.html	(from https://centerforiranianmusic.org/feed/atom/)
10:15:12	13742/13742	---M--	200	added ('OK')	text/html	etag:%2235ae-606ad7c9a13bd%22	https://centerforiranianmusic.org/uncategorized/happy-norooz-%d9%86%d9%88%d8%b1%d9%88%d8%b2%d8%aa%d8%a7%d9%86-%d9%be%db%8c%d8%b1%d9%88%d8%b2/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/happy-norooz-%d9%86%d9%88%d8%b1%d9%88%d8%b2%d8%aa%d8%a7%d9%86-%d9%be%db%8c%d8%b1%d9%88%d8%b2/index.html	(from https://centerforiranianmusic.org/feed/atom/)
10:15:12	14368/14368	---M--	200	added ('OK')	text/html	etag:%223820-606ad7c99ecad%22	https://centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015/index.html	(from https://centerforiranianmusic.org/feed/atom/)
10:15:12	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:12%20GMT	https://centerforiranianmusic.org/about/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about/feed	(from https://centerforiranianmusic.org/about/)
10:15:12	934/934	---M--	200	added ('OK')	text/html	etag:%223a6-606ad881478ae%22	https://centerforiranianmusic.org/about/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about/feed/index.html	(from https://centerforiranianmusic.org/about/)
10:15:13	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:12%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/about/)
10:15:13	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=31	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexc7e3.html	(from https://centerforiranianmusic.org/about/)
10:15:13	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:13%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/about/)
10:15:13	246/246	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:13%20GMT	https://centerforiranianmusic.org/faq	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/faq	(from https://centerforiranianmusic.org/about/)
10:15:13	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:13%20GMT	https://centerforiranianmusic.org/people/bijanelyaderani	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/bijanelyaderani	(from https://centerforiranianmusic.org/about/)
10:15:14	258/258	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:13%20GMT	https://centerforiranianmusic.org/people/rezavali	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/rezavali	(from https://centerforiranianmusic.org/about/)
10:15:14	26080/26080	---M--	200	added ('OK')	text/html	etag:%2265e0-606adaf263e18%22	https://centerforiranianmusic.org/faq/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/faq/index-2.html	(from https://centerforiranianmusic.org/about/)
10:15:14	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:14%20GMT	https://centerforiranianmusic.org/people/kathleenfallon	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/kathleenfallon	(from https://centerforiranianmusic.org/about/)
10:15:14	259/259	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:14%20GMT	https://centerforiranianmusic.org/people/danmartin	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/danmartin	(from https://centerforiranianmusic.org/about/)
10:15:14	263/263	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:14%20GMT	https://centerforiranianmusic.org/people/margaretmyers	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/margaretmyers	(from https://centerforiranianmusic.org/about/)
10:15:14	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:14%20GMT	https://centerforiranianmusic.org/people/parvizbaghai	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/parvizbaghai	(from https://centerforiranianmusic.org/about/)
10:15:15	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:15%20GMT	https://centerforiranianmusic.org/people/simin-yazdgerdi-curtis	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/simin-yazdgerdi-curtis	(from https://centerforiranianmusic.org/about/)
10:15:15	15734/15734	---M--	200	added ('OK')	text/html	etag:%223d76-606ad7c9adedd%22	https://centerforiranianmusic.org/people/bijanelyaderani/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/bijanelyaderani/index.html	(from https://centerforiranianmusic.org/about/)
10:15:15	263/263	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:15%20GMT	https://centerforiranianmusic.org/people/cyrus-forough	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/cyrus-forough	(from https://centerforiranianmusic.org/about/)
10:15:15	263/263	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:15%20GMT	https://centerforiranianmusic.org/people/behrouzjamali	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/behrouzjamali	(from https://centerforiranianmusic.org/about/)
10:15:15	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:15%20GMT	https://centerforiranianmusic.org/people/kayhankalhor	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/kayhankalhor	(from https://centerforiranianmusic.org/about/)
10:15:16	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:16%20GMT	https://centerforiranianmusic.org/people/dariushsaghafi	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/dariushsaghafi	(from https://centerforiranianmusic.org/about/)
10:15:16	14999/14999	---M--	200	added ('OK')	text/html	etag:%223a97-606ad7c9abbb5%22	https://centerforiranianmusic.org/people/rezavali/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/rezavali/index.html	(from https://centerforiranianmusic.org/about/)
10:15:16	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:16%20GMT	https://centerforiranianmusic.org/people/estersaghafi	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/estersaghafi	(from https://centerforiranianmusic.org/about/)
10:15:16	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:15:16%20GMT	https://centerforiranianmusic.org/people/roozbeh-aliabadi	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/roozbeh-aliabadi	(from https://centerforiranianmusic.org/about/)
10:15:16	12180/12180	---M--	200	added ('OK')	text/html	etag:%222f94-606ad70e159b7%22	https://centerforiranianmusic.org/people/kathleenfallon/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/kathleenfallon/index.html	(from https://centerforiranianmusic.org/about/)
10:15:17	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:16%20GMT	https://centerforiranianmusic.org/people/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/feed	(from https://centerforiranianmusic.org/people/)
10:15:17	16890/16890	---M--	200	added ('OK')	text/html	etag:%2241fa-606ad7c9a988d%22	https://centerforiranianmusic.org/people/danmartin/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/danmartin/index.html	(from https://centerforiranianmusic.org/about/)
10:15:17	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:17%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/)
10:15:17	22471/22471	---M--	200	added ('OK')	image/jpeg	etag:%2257c7-606ad5a8e792e%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Reza-Vali-.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Reza-Vali-.jpg	(from https://centerforiranianmusic.org/people/)
10:15:17	49839/49839	---M--	200	added ('OK')	image/png	etag:%22c2af-606ad5a8e80fe%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Bijan-Elyaderani-4-web-e1359662355262.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Bijan-Elyaderani-4-web-e1359662355262.png	(from https://centerforiranianmusic.org/people/)
10:15:17	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:17%20GMT	https://centerforiranianmusic.org/people/zahramohebbi	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/zahramohebbi	(from https://centerforiranianmusic.org/people/)
10:15:18	8094/8094	---M--	200	added ('OK')	image/jpeg	etag:%221f9e-606ad5a8fec46%22	https://centerforiranianmusic.org/wp-content/uploads/2014/12/305315_10150363660791463_1040336452_n-e1418796563616.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2014/12/305315_10150363660791463_1040336452_n-e1418796563616.jpg	(from https://centerforiranianmusic.org/people/)
10:15:18	10484/10484	---M--	200	added ('OK')	image/jpeg	etag:%2228f4-606ad5a8fdca6%22	https://centerforiranianmusic.org/wp-content/uploads/2013/02/cyrus2-High-resolution-photo-e1381418453355.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/02/cyrus2-High-resolution-photo-e1381418453355.jpg	(from https://centerforiranianmusic.org/people/)
10:15:18	13630/13630	---M--	200	added ('OK')	text/html	etag:%22353e-606ad7c9a90bd%22	https://centerforiranianmusic.org/people/margaretmyers/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/margaretmyers/index.html	(from https://centerforiranianmusic.org/about/)
10:15:18	41460/41460	---M--	200	added ('OK')	image/png	etag:%22a1f4-606ad5a8f3c7e%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Ester_2-e1359475229641.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Ester_2-e1359475229641.png	(from https://centerforiranianmusic.org/people/)
10:15:18	48943/48943	---M--	200	added ('OK')	image/png	etag:%22bf2f-606ad5a8f5bbe%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Screen-Shot-2013-01-19-at-4.57.11-PM-e1359057605922.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Screen-Shot-2013-01-19-at-4.57.11-PM-e1359057605922.png	(from https://centerforiranianmusic.org/people/)
10:15:19	9567/9567	---M--	200	added ('OK')	image/jpeg	etag:%22255f-606ad5a8fcd06%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/behrouz_jamali-e1358631446756.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/behrouz_jamali-e1358631446756.jpg	(from https://centerforiranianmusic.org/people/)
10:15:19	14316/14316	---M--	200	added ('OK')	text/html	etag:%2237ec-606ad7c9ad70d%22	https://centerforiranianmusic.org/people/parvizbaghai/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/parvizbaghai/index.html	(from https://centerforiranianmusic.org/about/)
10:15:19	5800/5800	---M--	200	added ('OK')	image/jpeg	etag:%2216a8-606ad5a8fcd06%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/martin_dan_285x400-e1358632038680.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/martin_dan_285x400-e1358632038680.jpg	(from https://centerforiranianmusic.org/people/)
10:15:19	7657/7657	---M--	200	added ('OK')	image/jpeg	etag:%221de9-606ad5a8f5006%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Parviz-e1359474401522.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Parviz-e1359474401522.jpg	(from https://centerforiranianmusic.org/people/)
10:15:19	47792/47792	---M--	200	added ('OK')	image/png	etag:%22bab0-606ad5a8fe85e%22	https://centerforiranianmusic.org/wp-content/uploads/2014/02/SCurtis-e1391276573209.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2014/02/SCurtis-e1391276573209.png	(from https://centerforiranianmusic.org/people/)
10:15:19	18368/18368	---M--	200	added ('OK')	image/jpeg	etag:%2247c0-606ad5a8fcd06%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/marge.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/marge.jpg	(from https://centerforiranianmusic.org/people/)
10:15:20	38542/38542	---M--	200	added ('OK')	image/png	etag:%22968e-606ad5a8f57d6%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Screen-Shot-2012-11-20-at-3.18.18-PM-e1358282537709.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Screen-Shot-2012-11-20-at-3.18.18-PM-e1358282537709.png	(from https://centerforiranianmusic.org/people/)
10:15:20	14764/14764	---M--	200	added ('OK')	text/html	etag:%2239ac-606ad7c9aaffd%22	https://centerforiranianmusic.org/people/simin-yazdgerdi-curtis/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/simin-yazdgerdi-curtis/index.html	(from https://centerforiranianmusic.org/about/)
10:15:20	15036/15036	---M--	200	added ('OK')	text/html	etag:%223abc-606ad7c9ac76d%22	https://centerforiranianmusic.org/people/cyrus-forough/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/cyrus-forough/index.html	(from https://centerforiranianmusic.org/about/)
10:15:20	263/263	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:20%20GMT	https://centerforiranianmusic.org/category/events/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/category/events/feed.62.delayed	(from https://centerforiranianmusic.org/category/events/)
10:15:20	14687/14687	---M--	200	added ('OK')	text/html	etag:%22395f-606ad7c9aac15%22	https://centerforiranianmusic.org/people/behrouzjamali/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/behrouzjamali/index.html	(from https://centerforiranianmusic.org/about/)
10:15:20	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:20%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/category/events/)
10:15:21	15253/15253	---M--	200	added ('OK')	text/html	etag:%223b95-606ad7c9aa445%22	https://centerforiranianmusic.org/people/kayhankalhor/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/kayhankalhor/index.html	(from https://centerforiranianmusic.org/about/)
10:15:21	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:21%20GMT	https://centerforiranianmusic.org/iranianmusic/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/iranianmusic/feed	(from https://centerforiranianmusic.org/iranianmusic/)
10:15:21	16054/16054	---M--	200	added ('OK')	text/html	etag:%223eb6-606ad7c9abf9d%22	https://centerforiranianmusic.org/people/dariushsaghafi/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/dariushsaghafi/index.html	(from https://centerforiranianmusic.org/about/)
10:15:21	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:21%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/iranianmusic/)
10:15:21	13363/13363	---M--	200	added ('OK')	text/html	etag:%223433-606ad7c9adaf5%22	https://centerforiranianmusic.org/people/estersaghafi/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/estersaghafi/index.html	(from https://centerforiranianmusic.org/about/)
10:15:22	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:22%20GMT	https://centerforiranianmusic.org/generalhistory/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/generalhistory/feed	(from https://centerforiranianmusic.org/generalhistory/)
10:15:22	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:22%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/generalhistory/)
10:15:22	918/918	---M--	200	added ('OK')	text/html	etag:%22396-606ad881478ae%22	https://centerforiranianmusic.org/people/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/feed/index.html	(from https://centerforiranianmusic.org/people/)
10:15:22	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:22%20GMT	https://centerforiranianmusic.org/generalhistory/attachment/iranmap	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/generalhistory/attachment/iranmap	(from https://centerforiranianmusic.org/generalhistory/)
10:15:23	107400/107400	---M--	200	added ('OK')	image/png	etag:%221a388-606ad5a8f4066%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/IranMap-300x225.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/IranMap-300x225.png	(from https://centerforiranianmusic.org/generalhistory/)
10:15:23	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=4	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index5c7e.html	(from https://centerforiranianmusic.org/people/)
10:15:23	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:23%20GMT	https://centerforiranianmusic.org/musicalhistory/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/musicalhistory/feed	(from https://centerforiranianmusic.org/musicalhistory/)
10:15:23	15064/15064	---M--	200	added ('OK')	text/html	etag:%223ad8-606ad7c9ac385%22	https://centerforiranianmusic.org/people/zahramohebbi/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/zahramohebbi/index.html	(from https://centerforiranianmusic.org/people/)
10:15:23	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:23%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/musicalhistory/)
10:15:24	25999/25999	---M--	200	added ('OK')	text/html	etag:%22658f-606ad88147c96%22	https://centerforiranianmusic.org/category/events/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/category/events/feed/index.html	(from https://centerforiranianmusic.org/category/events/)
10:15:24	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:24%20GMT	https://centerforiranianmusic.org/concepts/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/feed	(from https://centerforiranianmusic.org/concepts/)
10:15:24	931/931	---M--	200	added ('OK')	text/html	etag:%223a3-606ad881478ae%22	https://centerforiranianmusic.org/iranianmusic/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/iranianmusic/feed/index.html	(from https://centerforiranianmusic.org/iranianmusic/)
10:15:24	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:24%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/concepts/)
10:15:24	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:24%20GMT	https://centerforiranianmusic.org/concepts/tar	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/tar	(from https://centerforiranianmusic.org/concepts/)
10:15:25	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:25%20GMT	https://centerforiranianmusic.org/concepts/setar	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/setar	(from https://centerforiranianmusic.org/concepts/)
10:15:25	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=34	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index1e7e.html	(from https://centerforiranianmusic.org/iranianmusic/)
10:15:25	259/259	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:25%20GMT	https://centerforiranianmusic.org/concepts/santoor	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/santoor	(from https://centerforiranianmusic.org/concepts/)
10:15:25	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:25%20GMT	https://centerforiranianmusic.org/concepts/kamanche	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/kamanche	(from https://centerforiranianmusic.org/concepts/)
10:15:25	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:25%20GMT	https://centerforiranianmusic.org/concepts/ney	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/ney	(from https://centerforiranianmusic.org/concepts/)
10:15:26	258/258	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:26%20GMT	https://centerforiranianmusic.org/concepts/tonbak	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/tonbak	(from https://centerforiranianmusic.org/concepts/)
10:15:26	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:26%20GMT	https://centerforiranianmusic.org/concepts/daf	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/daf	(from https://centerforiranianmusic.org/concepts/)
10:15:26	935/935	---M--	200	added ('OK')	text/html	etag:%223a7-606ad8814807e%22	https://centerforiranianmusic.org/generalhistory/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/generalhistory/feed/index.html	(from https://centerforiranianmusic.org/generalhistory/)
